ИХЖЪ,№ЙЖ±ґъВл,ГыіЖ,КХЕМјЫ,ЧоёЯјЫ,ЧоµНјЫ,їЄЕМјЫ,З°КХЕМ,ХЗµш¶о,ХЗµш·щ,»»КЦВК,іЙЅ»Бї,іЙЅ»Ѕр¶о,ЧЬКРЦµ,БчНЁКРЦµ
2017-07-31,'002081,Ѕр у« тл,11.01,11.11,10.9,10.98,10.94,0.07,0.6399,0.7692,20331617,224618305.68,29102828665.9,29102828665.9
2017-07-28,'002081,Ѕр у« тл,10.94,10.95,10.69,10.75,10.74,0.2,1.8622,0.6215,16429426,178535820.14,28917797057.7,28917797057.7
2017-07-27,'002081,Ѕр у« тл,10.74,10.91,10.56,10.7,10.71,0.03,0.2801,0.5392,14252366,152762720.76,28389135319.9,28389135319.9
2017-07-26,'002081,Ѕр у« тл,10.71,10.79,10.68,10.75,10.76,-0.05,-0.4647,0.3835,10138203,108895217.62,28309836059.2,28309836059.2
2017-07-25,'002081,Ѕр у« тл,10.76,10.85,10.7,10.85,10.86,-0.1,-0.9208,0.3839,10147699,109271064.57,28442001493.6,28442001493.6
2017-07-24,'002081,Ѕр у« тл,10.86,10.93,10.68,10.7,10.75,0.11,1.0233,0.5952,15733497,169990732.12,28706332362.5,28706332362.5
2017-07-21,'002081,Ѕр у« тл,10.75,10.85,10.65,10.65,10.7,0.05,0.4673,0.5159,13636701,146969799.63,28415568406.8,28415568406.8
2017-07-20,'002081,Ѕр у« тл,10.7,10.76,10.59,10.63,10.62,0.08,0.7533,0.4781,12638094,135108819.72,28283402972.3,28283402972.3
2017-07-19,'002081,Ѕр у« тл,10.62,10.64,10.23,10.23,10.3,0.32,3.1068,0.7367,19473693,203886066.23,28071938277.2,28071938277.2
2017-07-18,'002081,Ѕр у« тл,10.3,10.41,10.13,10.16,10.16,0.14,1.378,0.6369,16835077,173029052.33,27226079496.7,27226079496.7
2017-07-17,'002081,Ѕр у« тл,10.16,10.63,10.11,10.58,10.58,-0.42,-3.9698,0.8453,22343825,229427696.26,26856016280.2,26856016280.2
2017-07-14,'002081,Ѕр у« тл,10.58,10.74,10.55,10.71,10.7,-0.12,-1.1215,0.3215,8498157,90160582.7,27966205929.6,27966205929.6
2017-07-13,'002081,Ѕр у« тл,10.7,10.76,10.61,10.65,10.65,0.05,0.4695,0.3481,9201688,98415848.41,28283402972.3,28283402972.3
2017-07-12,'002081,Ѕр у« тл,10.65,10.79,10.53,10.73,10.73,-0.08,-0.7456,0.4738,12525241,133596593.68,28151237537.8,28151237537.8
2017-07-11,'002081,Ѕр у« тл,10.73,10.89,10.7,10.79,10.84,-0.11,-1.0148,0.6251,16524180,178000728.14,28362702233.0,28362702233.0
2017-07-10,'002081,Ѕр у« тл,10.84,10.95,10.75,10.77,10.79,0.05,0.4634,0.7764,20522985,223016108.82,28653466188.8,28653466188.8
2017-07-07,'002081,Ѕр у« тл,10.79,10.93,10.72,10.88,10.86,-0.07,-0.6446,0.5279,13954781,150715420.48,28521300754.3,28521300754.3
2017-07-06,'002081,Ѕр у« тл,10.86,11.11,10.84,11.1,11.11,-0.25,-2.2502,0.5719,15116141,165389928.67,28706332362.5,28706332362.5
2017-07-05,'002081,Ѕр у« тл,11.11,11.13,10.95,11.13,11.13,-0.02,-0.1797,0.4239,11205470,123706781.62,29367159534.8,29367159534.8
2017-07-04,'002081,Ѕр у« тл,11.13,11.14,10.88,11.02,11.02,0.11,0.9982,0.652,17234772,190217710.65,29420025708.6,29420025708.6
2017-07-03,'002081,Ѕр у« тл,11.02,11.28,11.0,11.04,10.98,0.04,0.3643,0.82,21674438,241211420.6,29129261752.8,29129261752.8
2017-06-30,'002081,Ѕр у« тл,10.98,11.11,10.83,10.89,10.95,0.03,0.274,0.4803,12694947,139827012.76,29023529405.2,29023529405.2
2017-06-29,'002081,Ѕр у« тл,10.95,11.05,10.82,10.88,10.88,0.07,0.6434,0.3809,10068138,110068732.87,28944230144.5,28944230144.5
2017-06-28,'002081,Ѕр у« тл,10.88,11.03,10.85,10.87,10.94,-0.06,-0.5484,0.4376,11566426,126513780.94,28759198536.3,28759198536.3
2017-06-27,'002081,Ѕр у« тл,10.94,11.09,10.84,11.0,11.05,-0.11,-0.9955,0.639,16890656,185168886.65,28917797057.7,28917797057.7
2017-06-26,'002081,Ѕр у« тл,11.05,11.18,10.88,10.9,10.95,0.1,0.9132,1.0242,27073905,298446110.26,29208561013.5,29208561013.5
2017-06-23,'002081,Ѕр у« тл,10.95,10.95,10.51,10.52,10.55,0.4,3.7915,1.0136,26792840,289633617.82,28944230144.5,28944230144.5
2017-06-22,'002081,Ѕр у« тл,10.55,10.78,10.4,10.45,10.42,0.13,1.2476,0.5883,15550097,164813502.33,27886906669.0,27886906669.0
2017-06-21,'002081,Ѕр у« тл,10.42,10.49,10.39,10.46,10.4,0.02,0.1923,0.2557,6758369,70545619.04,27543276539.4,27543276539.4
2017-06-20,'002081,Ѕр у« тл,10.4,10.43,10.35,10.37,10.35,0.05,0.4831,0.2687,7103454,73874705.46,27490410365.6,27490410365.6
2017-06-19,'002081,Ѕр у« тл,10.35,10.38,10.28,10.29,10.29,0.06,0.5831,0.2524,6672584,68964781.7,27358244931.2,27358244931.2
2017-06-16,'002081,Ѕр у« тл,10.29,10.32,10.24,10.29,10.3,-0.01,-0.0971,0.1615,4269535,43837914.33,27199646409.8,27199646409.8
2017-06-15,'002081,Ѕр у« тл,10.3,10.42,10.27,10.35,10.38,-0.08,-0.7707,0.4087,10802978,111554857.74,27226079496.7,27226079496.7
2017-06-14,'002081,Ѕр у« тл,10.38,10.48,10.31,10.46,10.43,-0.05,-0.4794,0.2487,6575121,68202610.21,27437544191.8,27437544191.8
2017-06-13,'002081,Ѕр у« тл,10.58,10.67,10.41,10.44,10.48,0.1,0.9542,0.2934,7754168,81942292.11,27966205929.6,27966205929.6
2017-06-12,'002081,Ѕр у« тл,10.48,10.57,10.38,10.51,10.51,-0.03,-0.2854,0.513,13558875,141857181.81,27701875060.7,27701875060.7
2017-06-09,'002081,Ѕр у« тл,10.51,10.56,10.31,10.36,10.37,0.14,1.35,0.402,10625558,110768509.67,27781174321.4,27781174321.4
2017-06-08,'002081,Ѕр у« тл,10.37,10.43,10.2,10.33,10.32,0.05,0.4845,0.407,10757618,111140202.15,27411111104.9,27411111104.9
2017-06-07,'002081,Ѕр у« тл,10.32,10.37,10.14,10.17,10.15,0.17,1.6749,0.5397,14264722,146262705.78,27278945670.5,27278945670.5
2017-06-06,'002081,Ѕр у« тл,10.15,10.19,10.05,10.08,10.07,0.08,0.7944,0.293,7743870,78551171.9,26829583193.3,26829583193.3
2017-06-05,'002081,Ѕр у« тл,10.07,10.13,10.01,10.04,10.05,0.02,0.199,0.3354,8865889,89344968.99,26618118498.2,26618118498.2
2017-06-02,'002081,Ѕр у« тл,10.05,10.05,9.87,9.93,9.92,0.13,1.3105,0.212,5604111,55847816.32,26565252324.5,26565252324.5
2017-06-01,'002081,Ѕр у« тл,9.92,10.14,9.91,10.08,10.11,-0.19,-1.8793,0.4291,11343234,113627114.36,26221622194.9,26221622194.9
2017-05-31,'002081,Ѕр у« тл,10.11,10.17,10.01,10.1,10.0,0.11,1.1,0.3494,9234821,93202989.5,26723850845.8,26723850845.8
2017-05-26,'002081,Ѕр у« тл,10.0,10.08,9.99,10.05,10.02,-0.02,-0.1996,0.2584,6829791,68445061.59,26433086890.0,26433086890.0
2017-05-25,'002081,Ѕр у« тл,10.02,10.04,9.71,9.77,9.78,0.24,2.454,0.3987,10538706,104662154.55,26485953063.8,26485953063.8
2017-05-24,'002081,Ѕр у« тл,9.78,9.79,9.55,9.71,9.73,0.05,0.5139,0.3487,9218105,89223699.08,25851558978.4,25851558978.4
2017-05-23,'002081,Ѕр у« тл,9.73,9.93,9.68,9.9,9.9,-0.17,-1.7172,0.4552,12031556,118349105.46,25719393544.0,25719393544.0
2017-05-22,'002081,Ѕр у« тл,9.9,10.04,9.88,9.94,10.0,-0.1,-1.0,0.2305,6093043,60652836.7,26168756021.1,26168756021.1
2017-05-19,'002081,Ѕр у« тл,10.0,10.14,9.9,10.06,10.09,-0.09,-0.892,0.393,10388520,103755219.26,26433086890.0,26433086890.0
2017-05-18,'002081,Ѕр у« тл,10.09,10.21,9.96,10.17,10.24,-0.15,-1.4648,0.4081,10786604,109009070.84,26670984672.0,26670984672.0
2017-05-17,'002081,Ѕр у« тл,10.24,10.28,10.13,10.15,10.18,0.06,0.5894,0.4246,11223362,114576404.17,27067480975.4,27067480975.4
2017-05-16,'002081,Ѕр у« тл,10.18,10.22,9.87,10.0,10.02,0.16,1.5968,0.4124,10900054,109042484.93,26908882454.0,26908882454.0
2017-05-15,'002081,Ѕр у« тл,10.02,10.13,10.0,10.05,10.01,0.01,0.0999,0.2319,6129339,61639423.29,26485953063.8,26485953063.8
2017-05-12,'002081,Ѕр у« тл,10.01,10.05,9.94,10.02,10.01,0.0,0.0,0.2709,7159628,71497521.07,26459519976.9,26459519976.9
2017-05-11,'002081,Ѕр у« тл,10.01,10.11,9.74,9.99,10.01,0.0,0.0,0.4402,11636749,115362184.53,26459519976.9,26459519976.9
2017-05-10,'002081,Ѕр у« тл,10.01,10.24,10.0,10.11,10.1,-0.09,-0.8911,0.3658,9669146,97795067.93,26459519976.9,26459519976.9
2017-05-09,'002081,Ѕр у« тл,10.1,10.12,9.93,10.0,10.0,0.1,1.0,0.3008,7950411,79872789.04,26697417758.9,26697417758.9
2017-05-08,'002081,Ѕр у« тл,10.0,10.19,9.97,10.0,10.1,-0.1,-0.9901,0.4298,11360001,114176136.73,26433086890.0,26433086890.0
2017-05-05,'002081,Ѕр у« тл,10.1,10.4,10.1,10.4,10.42,-0.32,-3.071,0.7374,19491403,199010990.82,26697417758.9,26697417758.9
2017-05-04,'002081,Ѕр у« тл,10.42,10.68,10.4,10.65,10.65,-0.23,-2.1596,0.5717,15110926,158437021.92,27543276539.4,27543276539.4
2017-05-03,'002081,Ѕр у« тл,10.65,10.97,10.61,10.97,10.93,-0.28,-2.5618,0.5151,13615738,146374241.37,28151237537.8,28151237537.8
2017-05-02,'002081,Ѕр у« тл,10.93,11.0,10.82,11.0,11.0,-0.07,-0.6364,0.2874,7597655,82826307.05,28891363970.8,28891363970.8
2017-04-28,'002081,Ѕр у« тл,11.0,11.01,10.8,11.0,11.05,-0.05,-0.4525,0.4339,11468273,124990594.72,29076395579.0,29076395579.0
2017-04-27,'002081,Ѕр у« тл,11.05,11.23,10.79,11.23,11.28,-0.23,-2.039,0.7244,19149156,210745593.32,29208561013.5,29208561013.5
2017-04-26,'002081,Ѕр у« тл,11.28,11.3,10.99,11.07,11.04,0.24,2.1739,0.5193,13725806,153577870.0,29816522011.9,29816522011.9
2017-04-25,'002081,Ѕр у« тл,11.04,11.13,10.72,10.81,10.73,0.31,2.8891,0.501,13243984,145314935.8,29182127926.6,29182127926.6
2017-04-24,'002081,Ѕр у« тл,10.73,11.29,10.6,11.26,11.31,-0.58,-5.1282,0.5109,13504360,147925841.57,28362702233.0,28362702233.0
2017-04-21,'002081,Ѕр у« тл,11.31,11.38,11.14,11.29,11.28,0.03,0.266,0.3915,10347347,116490033.9,29895821272.6,29895821272.6
2017-04-20,'002081,Ѕр у« тл,11.28,11.34,10.96,11.03,11.05,0.23,2.0814,0.5427,14344693,160602618.27,29816522011.9,29816522011.9
2017-04-19,'002081,Ѕр у« тл,11.05,11.12,10.86,11.07,11.15,-0.1,-0.8969,0.3554,9395368,103009630.29,29208561013.5,29208561013.5
2017-04-18,'002081,Ѕр у« тл,11.15,11.18,10.92,11.01,11.01,0.14,1.2716,0.4183,11056141,122375016.63,29472891882.3,29472891882.3
2017-04-17,'002081,Ѕр у« тл,11.01,11.09,10.85,10.86,10.86,0.15,1.3812,0.3444,9104212,100015557.89,29102828665.9,29102828665.9
2017-04-14,'002081,Ѕр у« тл,10.86,11.14,10.81,11.09,11.08,-0.22,-1.9856,0.5965,15766688,173069804.5,28706332362.5,28706332362.5
2017-04-13,'002081,Ѕр у« тл,11.08,11.21,11.05,11.11,11.15,-0.07,-0.6278,0.3588,9485359,105562068.68,29287860274.1,29287860274.1
2017-04-12,'002081,Ѕр у« тл,11.15,11.43,11.09,11.36,11.41,-0.26,-2.2787,0.4934,13042443,146688507.92,29472891882.3,29472891882.3
2017-04-11,'002081,Ѕр у« тл,11.41,11.51,11.18,11.4,11.44,-0.03,-0.2622,0.5272,13935103,157625980.69,30160152141.5,30160152141.5
2017-04-10,'002081,Ѕр у« тл,11.44,11.66,11.39,11.42,11.48,-0.04,-0.3484,0.6691,17686494,204202526.18,30239451402.2,30239451402.2
2017-04-07,'002081,Ѕр у« тл,11.48,11.58,11.21,11.26,11.3,0.18,1.5929,0.7307,19314934,220924889.63,30345183749.7,30345183749.7
2017-04-06,'002081,Ѕр у« тл,11.3,11.44,11.15,11.42,11.38,-0.08,-0.703,0.5531,14620270,165171035.0,29869388185.7,29869388185.7
2017-04-05,'002081,Ѕр у« тл,11.38,11.47,11.2,11.29,11.08,0.3,2.7076,0.6892,18217105,206710956.28,30080852880.8,30080852880.8
2017-03-31,'002081,Ѕр у« тл,11.08,11.15,10.98,11.06,11.06,0.02,0.1808,0.4803,12694552,140336125.08,29287860274.1,29287860274.1
2017-03-30,'002081,Ѕр у« тл,11.06,11.36,11.0,11.27,11.26,-0.2,-1.7762,0.6741,17817342,198819705.51,29234994100.3,29234994100.3
2017-03-29,'002081,Ѕр у« тл,11.26,11.37,11.2,11.27,11.28,-0.02,-0.1773,0.4229,11179490,126006878.55,29763655838.1,29763655838.1
2017-03-28,'002081,Ѕр у« тл,11.28,11.51,11.26,11.47,11.5,-0.22,-1.913,0.6609,17468772,198132405.48,29816522011.9,29816522011.9
2017-03-27,'002081,Ѕр у« тл,11.5,11.75,11.46,11.46,11.45,0.05,0.4367,0.8932,23610785,274154522.09,30398049923.5,30398049923.5
2017-03-24,'002081,Ѕр у« тл,11.45,11.57,11.3,11.33,11.32,0.13,1.1484,0.7292,19273963,220949963.37,30265884489.0,30265884489.0
2017-03-23,'002081,Ѕр у« тл,11.32,11.48,11.21,11.21,11.26,0.06,0.5329,0.6668,17626388,200517279.09,29922254359.5,29922254359.5
2017-03-22,'002081,Ѕр у« тл,11.26,11.49,11.21,11.4,11.43,-0.17,-1.4873,0.6089,16094373,182453137.3,29763655838.1,29763655838.1
2017-03-21,'002081,Ѕр у« тл,11.43,11.43,11.16,11.21,11.2,0.23,2.0536,0.6648,17572558,199241539.48,30213018315.3,30213018315.3
2017-03-20,'002081,Ѕр у« тл,11.2,11.26,11.01,11.15,11.16,0.04,0.3584,0.4777,12628037,140784532.8,29605057316.8,29605057316.8
2017-03-17,'002081,Ѕр у« тл,11.16,11.5,11.16,11.36,11.36,-0.2,-1.7606,0.8395,22190909,250964249.98,29499324969.2,29499324969.2
2017-03-16,'002081,Ѕр у« тл,11.36,11.71,11.28,11.41,11.35,0.01,0.0881,1.0424,27553894,315687420.06,30027986707.0,30027986707.0
2017-03-15,'002081,Ѕр у« тл,11.35,11.43,11.25,11.4,11.35,0.0,0.0,0.5871,15517831,176125050.67,30001553620.2,30001553620.2
2017-03-14,'002081,Ѕр у« тл,11.35,11.42,11.23,11.38,11.37,-0.02,-0.1759,0.782,20671655,234414924.59,30001553620.2,30001553620.2
2017-03-13,'002081,Ѕр у« тл,11.37,11.49,10.88,10.88,10.78,0.59,5.4731,1.7995,47567459,535127416.8,30054419793.9,30054419793.9
2017-03-10,'002081,Ѕр у« тл,10.78,10.85,10.72,10.79,10.8,-0.02,-0.1852,0.3298,8716792,93923807.35,28494867667.4,28494867667.4
2017-03-09,'002081,Ѕр у« тл,10.8,10.95,10.74,10.95,10.95,-0.15,-1.3699,0.5996,15850477,171318145.64,28547733841.2,28547733841.2
2017-03-08,'002081,Ѕр у« тл,10.95,11.06,10.89,10.97,10.98,-0.03,-0.2732,0.4055,10718327,117619026.92,28944230144.5,28944230144.5
2017-03-07,'002081,Ѕр у« тл,10.98,11.12,10.85,11.12,11.13,-0.15,-1.3477,0.9098,24048672,263376692.67,29023529405.2,29023529405.2
2017-03-06,'002081,Ѕр у« тл,11.13,11.21,11.01,11.11,11.11,0.02,0.18,0.6363,16819911,186978869.0,29420025708.6,29420025708.6
2017-03-03,'002081,Ѕр у« тл,11.11,11.12,10.83,10.88,10.92,0.19,1.7399,0.9295,24568656,270987109.61,29367159534.8,29367159534.8
2017-03-02,'002081,Ѕр у« тл,10.92,10.94,10.75,10.8,10.78,0.14,1.2987,0.7844,20733218,225053823.37,28864930883.9,28864930883.9
2017-03-01,'002081,Ѕр у« тл,10.78,10.88,10.74,10.78,10.81,-0.03,-0.2775,0.5356,14158718,153076973.89,28494867667.4,28494867667.4
2017-02-28,'002081,Ѕр у« тл,10.81,10.83,10.54,10.54,10.59,0.22,2.0774,0.6706,17727072,190037617.12,28574166928.1,28574166928.1
2017-02-27,'002081,Ѕр у« тл,10.59,10.72,10.48,10.6,10.6,-0.01,-0.0943,0.4495,11882015,126032258.51,27992639016.5,27992639016.5
2017-02-24,'002081,Ѕр у« тл,10.6,10.7,10.48,10.65,10.65,-0.05,-0.4695,0.382,10097896,106726183.03,28019072103.4,28019072103.4
2017-02-23,'002081,Ѕр у« тл,10.65,10.85,10.58,10.73,10.74,-0.09,-0.838,0.4694,12408239,132833499.74,28151237537.8,28151237537.8
2017-02-22,'002081,Ѕр у« тл,10.74,10.84,10.7,10.75,10.75,-0.01,-0.093,0.4153,10978255,118078334.18,28389135319.9,28389135319.9
2017-02-21,'002081,Ѕр у« тл,10.75,10.85,10.65,10.7,10.7,0.05,0.4673,0.6929,18315217,197217611.13,28415568406.8,28415568406.8
2017-02-20,'002081,Ѕр у« тл,10.7,10.72,10.38,10.38,10.38,0.32,3.0829,0.7076,18702935,198426657.69,28283402972.3,28283402972.3
2017-02-17,'002081,Ѕр у« тл,10.38,10.6,10.35,10.57,10.57,-0.19,-1.7975,0.4261,11263203,117726640.78,27437544191.8,27437544191.8
2017-02-16,'002081,Ѕр у« тл,10.57,10.62,10.45,10.49,10.49,0.08,0.7626,0.3277,8662789,91372830.99,27939772842.7,27939772842.7
2017-02-15,'002081,Ѕр у« тл,10.49,10.77,10.4,10.76,10.72,-0.23,-2.1455,0.6452,17054438,180611623.2,27728308147.6,27728308147.6
2017-02-14,'002081,Ѕр у« тл,10.72,10.76,10.61,10.65,10.64,0.08,0.7519,0.4397,11621838,124046704.77,28336269146.1,28336269146.1
2017-02-13,'002081,Ѕр у« тл,10.64,10.82,10.6,10.6,10.62,0.02,0.1883,0.6816,18016363,192781147.13,28124804451.0,28124804451.0
2017-02-10,'002081,Ѕр у« тл,10.62,10.83,10.57,10.65,10.67,-0.05,-0.4686,1.0312,27259074,291761960.03,28071938277.2,28071938277.2
2017-02-09,'002081,Ѕр у« тл,10.67,10.74,10.32,10.35,10.33,0.34,3.2914,1.2357,32664170,345067910.3,28204103711.6,28204103711.6
2017-02-08,'002081,Ѕр у« тл,10.33,10.38,10.21,10.24,10.27,0.06,0.5842,0.4771,12610407,129889599.02,27305378757.4,27305378757.4
2017-02-07,'002081,Ѕр у« тл,10.27,10.43,10.12,10.16,10.09,0.18,1.7839,0.8726,23065144,237361468.32,27146780236.0,27146780236.0
2017-02-06,'002081,Ѕр у« тл,10.09,10.09,9.96,10.03,10.03,0.06,0.5982,0.3115,8234365,82741745.09,26670984672.0,26670984672.0
2017-02-03,'002081,Ѕр у« тл,10.03,10.09,9.99,10.08,10.02,0.01,0.0998,0.3203,8466185,84944022.74,26512386150.7,26512386150.7
2017-01-26,'002081,Ѕр у« тл,10.02,10.13,10.0,10.1,9.99,0.03,0.3003,0.3654,9658111,96888922.81,26485953063.8,26485953063.8
2017-01-25,'002081,Ѕр у« тл,9.99,10.06,9.96,10.03,10.05,-0.06,-0.597,0.4273,11295984,112868823.32,26406653803.1,26406653803.1
2017-01-24,'002081,Ѕр у« тл,10.05,10.05,9.9,9.99,10.0,0.05,0.5,0.3375,8922426,89087365.68,26565252324.5,26565252324.5
2017-01-23,'002081,Ѕр у« тл,10.0,10.04,9.77,9.79,9.78,0.22,2.2495,0.4396,11619630,115808065.22,26433086890.0,26433086890.0
2017-01-20,'002081,Ѕр у« тл,9.78,9.83,9.6,9.64,9.65,0.13,1.3472,0.3084,8153258,79590436.49,25851558978.4,25851558978.4
2017-01-19,'002081,Ѕр у« тл,9.65,9.75,9.61,9.68,9.75,-0.1,-1.0256,0.265,7004796,67693287.59,25507928848.8,25507928848.8
2017-01-18,'002081,Ѕр у« тл,9.75,9.83,9.66,9.76,9.75,0.0,0.0,0.3328,8797033,85705789.14,25772259717.8,25772259717.8
2017-01-17,'002081,Ѕр у« тл,9.75,9.81,9.55,9.69,9.74,0.01,0.1027,0.3278,8663848,83810720.18,25772259717.8,25772259717.8
2017-01-16,'002081,Ѕр у« тл,9.74,9.99,9.21,9.96,9.96,-0.22,-2.2088,0.7873,20811118,202606566.07,25745826630.9,25745826630.9
2017-01-13,'002081,Ѕр у« тл,9.96,10.13,9.91,10.09,10.11,-0.15,-1.4837,0.546,14433145,144625919.4,26327354542.4,26327354542.4
2017-01-12,'002081,Ѕр у« тл,10.11,10.23,10.03,10.09,10.1,0.01,0.099,0.5939,15699725,159395110.71,26723850845.8,26723850845.8
2017-01-11,'002081,Ѕр у« тл,10.1,10.15,10.01,10.04,10.05,0.05,0.4975,0.4282,11317490,114059093.02,26697417758.9,26697417758.9
2017-01-10,'002081,Ѕр у« тл,10.05,10.12,10.0,10.09,10.11,-0.06,-0.5935,0.3434,9075981,91400998.28,26565252324.5,26565252324.5
2017-01-09,'002081,Ѕр у« тл,10.11,10.11,9.97,10.03,10.03,0.08,0.7976,0.4947,13076426,131457256.32,26723850845.8,26723850845.8
2017-01-06,'002081,Ѕр у« тл,10.03,10.08,9.96,10.06,10.06,-0.03,-0.2982,0.3857,10195509,101993707.5,26512386150.7,26512386150.7
2017-01-05,'002081,Ѕр у« тл,10.06,10.12,10.03,10.1,10.1,-0.04,-0.396,0.3635,9607625,96858549.32,26591685411.3,26591685411.3
2017-01-04,'002081,Ѕр у« тл,10.1,10.14,9.86,9.88,9.88,0.22,2.2267,0.6734,17800293,178613459.78,26697417758.9,26697417758.9
2017-01-03,'002081,Ѕр у« тл,9.88,9.91,9.8,9.8,9.79,0.09,0.9193,0.4073,10766160,106275120.47,26115889847.3,26115889847.3
2016-12-30,'002081,Ѕр у« тл,9.79,9.86,9.76,9.81,9.82,-0.03,-0.3055,0.401,10598758,103851681.27,25877992065.3,25877992065.3
2016-12-29,'002081,Ѕр у« тл,9.82,9.88,9.76,9.78,9.82,0.0,0.0,0.3961,10468984,102693234.81,25957291326.0,25957291326.0
2016-12-28,'002081,Ѕр у« тл,9.82,10.01,9.8,9.96,9.98,-0.16,-1.6032,0.5385,14234610,140593396.74,25957291326.0,25957291326.0
2016-12-27,'002081,Ѕр у« тл,9.98,10.17,9.93,9.95,9.95,0.03,0.3015,0.5148,13608229,136454968.94,26380220716.2,26380220716.2
2016-12-26,'002081,Ѕр у« тл,9.95,9.96,9.7,9.95,9.92,0.03,0.3024,0.6556,17330467,169790023.79,26300921455.5,26300921455.5
2016-12-23,'002081,Ѕр у« тл,9.92,10.09,9.9,10.08,10.09,-0.17,-1.6848,0.5194,13730217,136948923.28,26221622194.9,26221622194.9
2016-12-22,'002081,Ѕр у« тл,10.09,10.13,10.03,10.11,10.11,-0.02,-0.1978,0.3841,10152194,102272524.6,26670984672.0,26670984672.0
2016-12-21,'002081,Ѕр у« тл,10.11,10.18,10.07,10.07,10.06,0.05,0.497,0.5193,13726377,138863909.31,26723850845.8,26723850845.8
2016-12-20,'002081,Ѕр у« тл,10.06,10.1,10.01,10.08,10.06,0.0,0.0,0.3111,8223488,82594070.77,26591685411.3,26591685411.3
2016-12-19,'002081,Ѕр у« тл,10.06,10.2,10.03,10.16,10.17,-0.11,-1.0816,0.4383,11585052,116788747.08,26591685411.3,26591685411.3
2016-12-16,'002081,Ѕр у« тл,10.17,10.28,10.02,10.05,10.05,0.12,1.194,0.5109,13505513,137785163.77,26882449367.1,26882449367.1
2016-12-15,'002081,Ѕр у« тл,10.05,10.17,9.95,9.95,10.0,0.05,0.5,0.5552,14675636,147919399.76,26565252324.5,26565252324.5
2016-12-14,'002081,Ѕр у« тл,10.0,10.23,9.94,10.2,10.23,-0.23,-2.2483,1.0622,28078469,282245696.74,26433086890.0,26433086890.0
2016-12-13,'002081,Ѕр у« тл,10.23,10.31,10.0,10.24,10.29,-0.06,-0.5831,1.116,29498204,299718907.11,27041047888.5,27041047888.5
2016-12-12,'002081,Ѕр у« тл,10.29,11.1,10.25,11.06,11.13,-0.84,-7.5472,1.7687,46750982,497224079.79,27199646409.8,27199646409.8
2016-12-09,'002081,Ѕр у« тл,11.13,11.4,11.07,11.33,11.39,-0.26,-2.2827,1.0679,28228164,316820788.29,29420025708.6,29420025708.6
2016-12-08,'002081,Ѕр у« тл,11.39,11.59,11.35,11.59,11.57,-0.18,-1.5557,0.8333,22027437,252472485.98,30107285967.7,30107285967.7
2016-12-07,'002081,Ѕр у« тл,11.57,11.62,11.46,11.57,11.62,-0.05,-0.4303,0.7966,21056360,242526791.41,30583081531.7,30583081531.7
2016-12-06,'002081,Ѕр у« тл,11.62,11.73,11.4,11.69,11.68,-0.06,-0.5137,1.1341,29977088,346098877.9,30715246966.2,30715246966.2
2016-12-05,'002081,Ѕр у« тл,11.68,11.96,11.6,11.61,11.87,-0.19,-1.6007,1.735,45860475,538791405.73,30873845487.5,30873845487.5
2016-12-02,'002081,Ѕр у« тл,11.87,11.95,11.53,11.54,11.53,0.34,2.9488,2.6591,70288830,829733053.0,31376074138.4,31376074138.4
2016-12-01,'002081,Ѕр у« тл,11.53,11.81,11.4,11.76,11.35,0.18,1.5859,1.7176,45401587,526000926.01,30477349184.2,30477349184.2
2016-11-30,'002081,Ѕр у« тл,11.35,11.46,11.3,11.38,11.43,-0.08,-0.6999,0.7361,19457849,221110886.24,30001553620.2,30001553620.2
2016-11-29,'002081,Ѕр у« тл,11.43,11.55,11.3,11.33,11.34,0.09,0.7937,1.4839,39223883,449183960.0,30213018315.3,30213018315.3
2016-11-28,'002081,Ѕр у« тл,11.34,11.38,11.21,11.25,11.24,0.1,0.8897,0.8163,21576206,243898626.23,29975120533.3,29975120533.3
2016-11-25,'002081,Ѕр у« тл,11.24,11.25,10.97,11.11,11.16,0.08,0.7168,0.9063,23955496,266223806.76,29710789664.4,29710789664.4
2016-11-24,'002081,Ѕр у« тл,11.16,11.33,11.12,11.3,11.34,-0.18,-1.5873,1.0324,27289310,306189709.07,29499324969.2,29499324969.2
2016-11-23,'002081,Ѕр у« тл,11.34,11.45,11.21,11.23,11.21,0.13,1.1597,1.0542,27865770,316040996.84,29975120533.3,29975120533.3
2016-11-22,'002081,Ѕр у« тл,11.21,11.24,11.16,11.22,11.21,0.0,0.0,0.5747,15191702,170038630.57,29631490403.7,29631490403.7
